SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,ForceOfLocalImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,CloseLocDistance,MosquitoRatesFile,MosquitoFixedParametersFile,AttractivenessShape,OutbreakResponseFile,EarlyMosquitoStages,DelayedEmergence,CorrectionTermA,CorrectionTermB,FeverHumMvmtFile,GeneticsFile,ShelterFile
sim_00061,358407285,358407285,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.383544921875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_61.txt
sim_00062,756937459,756937459,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.258544921875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_62.txt
sim_00063,531157088,531157088,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.008544921875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_63.txt
sim_00064,454323379,454323379,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.012451171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_64.txt
sim_00065,628716152,628716152,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.262451171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_65.txt
sim_00066,883229293,883229293,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.387451171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_66.txt
sim_00067,722591336,722591336,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.137451171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_67.txt
sim_00068,369014911,369014911,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.199951171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_68.txt
sim_00069,556520409,556520409,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.449951171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_69.txt
sim_00070,821830851,821830851,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.324951171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_70.txt
sim_00071,305095603,305095603,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.074951171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_71.txt
sim_00072,60161801,60161801,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.106201171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_72.txt
sim_00073,385068095,385068095,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.356201171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_73.txt
sim_00074,714504577,714504577,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.481201171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_74.txt
sim_00075,384581397,384581397,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.231201171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_75.txt
sim_00076,382826707,382826707,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.168701171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_76.txt
sim_00077,206454319,206454319,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.418701171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_77.txt
sim_00078,940518393,940518393,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.293701171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_78.txt
sim_00079,910911013,910911013,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.043701171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_79.txt
sim_00080,247466443,247466443,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.059326171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_80.txt
sim_00081,309993023,309993023,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.309326171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_81.txt
sim_00082,243839878,243839878,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.434326171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_82.txt
sim_00083,274304341,274304341,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.184326171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_83.txt
sim_00084,530514957,530514957,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.246826171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_84.txt
sim_00085,461227130,461227130,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.496826171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_85.txt
sim_00086,744808365,744808365,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.371826171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_86.txt
sim_00087,848535276,848535276,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.121826171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_87.txt
sim_00088,465259564,465259564,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.090576171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_88.txt
sim_00089,555064101,555064101,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.340576171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_89.txt
sim_00090,34741901,34741901,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.465576171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_90.txt
sim_00091,693856046,693856046,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.215576171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_91.txt
sim_00092,947175805,947175805,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.153076171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_92.txt
sim_00093,67842125,67842125,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.403076171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_93.txt
sim_00094,800244287,800244287,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.278076171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_94.txt
sim_00095,687472114,687472114,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.028076171875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_95.txt
sim_00096,162677898,162677898,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.020263671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_96.txt
sim_00097,107780192,107780192,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.270263671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_97.txt
sim_00098,383209398,383209398,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.395263671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_98.txt
sim_00099,216564229,216564229,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.145263671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_99.txt
sim_00100,800629939,800629939,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.207763671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_100.txt
sim_00101,910927455,910927455,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.457763671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_101.txt
sim_00102,919935344,919935344,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.332763671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_102.txt
sim_00103,966567659,966567659,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.082763671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_103.txt
sim_00104,139963221,139963221,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.114013671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_104.txt
sim_00105,918203767,918203767,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.364013671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_105.txt
sim_00106,106988226,106988226,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.489013671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_106.txt
sim_00107,447077828,447077828,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.239013671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_107.txt
sim_00108,65458663,65458663,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.176513671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_108.txt
sim_00109,442778463,442778463,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.426513671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_109.txt
sim_00110,195432792,195432792,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.301513671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_110.txt
sim_00111,100683590,100683590,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.051513671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_111.txt
sim_00112,961184714,961184714,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.035888671875,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_112.txt
